text,label,label_text,translation,back_translation
"he presents himself to be a rich boy , fool her and romance with her .",0,objective,他表明自己是一个有钱的男孩，欺骗了她，并与她一起浪漫。,He showed that he was a rich boy who deceived her and romantic with her.
. . . there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages .,1,subjective,。。。这里有足够的凉爽乐趣，可以温暖各个年龄段的动画爱好者的心。,EssenceEssenceEssenceThere is enough cool fun here to warm the hearts of animated enthusiasts of all ages.
"strong stuff , minus the upbeat sentimentality of last year 's oscar-winner . in that respect , it may be an even more important film .",1,subjective,强大的东西，减去了去年奥斯卡奖的乐观情绪。在这方面，这可能是一部更重要的电影。,"The powerful things minus the Oscar prize last year.In this regard, this may be a more important movie."
"i liked it because it was so endlessly , grotesquely , inventive .",1,subjective,我之所以喜欢它，是因为它是如此无尽，怪异，创造力。,"I like it because it is so endless, weird, creative."
"[ a ] wonderfully loopy tale of love , longing , and voting .",1,subjective,[a]关于爱，渴望和投票的奇妙循环故事。,"[A] A wonderful cycle of love, longing and voting."
"she is sent to prison for life , and astrid has to go through foster home after foster home .",0,objective,她被送进监狱，终身监禁，福斯特之后，阿斯特丽德必须经过寄养。,"She was sent to a prison and imprisoned for life. After Foster, Astrid had to be foster."
"300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .",1,subjective,300年的俄罗斯历史和文化被压缩成一种淡淡的，无缝而豪华的意识流。,"The 300 -year -old Russian history and culture have been compressed into a faint, seamless and luxurious consciousness."
"he gets fired , beaten up , and so on .",0,objective,他被解雇，殴打，等等。,"He was fired, beaten, and so on."
"james regards the cia 's mission as an intriguing alternative to an ordinary life , but before he becomes an ops officer , james has to survive the agency 's secret training ground , where green recruits are molded into seasoned veterans .",0,objective,詹姆斯将中央情报局的使命视为普通生活的有趣替代方案，但是在他成为OPS官员之前，詹姆斯必须在该机构的秘密训练场上生存，在那里将绿色新兵模制成经验丰富的退伍军人。,"James regards the mission of the Central Intelligence Agency as an interesting alternative to ordinary life, but before he became an OPS official, James had to survive at the institution's secret training ground, where the green recruits were made into experienced veterans."
"a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats .",1,subjective,对电影的热爱在每个框架中都闪耀着，并以明显的感情重现了时代，并以一些美味的Boogaloo节拍得分完美。,"The love of the movie shines in each framework, and has reproduced the times with obvious feelings, and scores perfectly with some delicious BOOGALOO festivals."
"there 's a great deal of corny dialogue and preposterous moments . and yet , it still works .",1,subjective,那里有很多老套的对话和荒谬的时刻。但是，它仍然有效。,"There are many old -fashioned conversations and ridiculous moments.However, it is still effective."
"a sumptuous showcase for ian holm , who delivers not one but two great performances .",1,subjective,伊恩·霍尔姆（Ian Holm）的豪华展示柜，他的表现不是一个，而是两次出色的表演。,"Ian Holm's luxury display cabinet, his performance is not one, but two outstanding performances."
why spend $ 9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ?,1,subjective,为什么要在剧院大厅的那个油腻的小vidgame坑中花费9美元在相同的东西上花费相同的东西？,Why do you spend the same thing in the same thing in the greasy little vidgame pit in the theater lobby?
provides a very moving and revelatory footnote to the holocaust .,1,subjective,为大屠杀提供了非常动人和启示的脚注。,It provides a very moving and inspiration footnote for the Holocaust.
"a car crash has cut short his promising baseball career , and with his dream of playing in the major leagues destroyed , sean turns to alcohol .",0,objective,车祸缩短了他有前途的棒球事业，并且他梦想在大联盟被摧毁的大联盟比赛中，肖恩转向酒精。,"The car accident shortened his promising baseball career, and he dreamed that in the big league competition that was destroyed by the league, Sean turned to alcohol."
robert immediately tries to flee with his assistant and narrowly manages to escape the pursuing tong but not without a heavy price .,0,objective,罗伯特立即试图与他的助手逃离，并狭窄地设法逃脱了追捕者，但并非没有昂贵的代价。,"Robert immediately tried to escape with his assistant and narrowly managed to escape the hunter, but it was not expensive."
"his own colleagues after him , john follows a very small trace that might hold the key to his innocence , a strange unsolved yet predicted murder and a so-called `` minority report `` , a documentation of one of the rare events in which a precog sees something different than the other two .",0,objective,约翰之后，他自己的同事遵循了一条非常小的痕迹，可能是他纯真的钥匙，一个奇怪的未解决但预测的谋杀案和所谓的``少数民族报告''``````Propog看到与其他两个不同的东西。,"After John, his own colleagues followed a very small trace, which may be his innocent key.It's different from the other two things."
"that is , until he falls in love with a cocktail waitress ( maria bello ) and gets `` lady luck , `` which throws the situation into reverse .",0,objective,也就是说，直到他爱上了一位鸡尾酒女服务员（玛丽亚·贝洛（Maria Bello）），并得到``运气夫人''，``这使局势倒退了。,"In other words, until he fell in love with a cocktail female waiter (Maria Bello) and got the `` Mrs. Lady '', `` this made the situation backward."
and he 's found the perfect patsy to evoke such fear .,0,objective,而且他发现了唤起这种恐惧的完美狂人。,And he discovered the perfect madman who evoked this kind of fear.
"an inventive , absorbing movie that 's as hard to classify as it is hard to resist .",1,subjective,这是一部创造性的，吸收的电影，很难抗拒。,"This is a creative, absorbing movie, and it is difficult to resist."
it all leads to more tragedy and the movie jumps to 12 years later .,0,objective,这一切都导致了更多的悲剧，电影跃升至12年。,"All this has led to more tragedies, and the film has jumped to 12 years."
jason patric and ray liotta make for one splendidly cast pair .,1,subjective,杰森·帕特里克（Jason Patric）和雷·利奥塔（Ray Liotta）为一对出色的演出。,Jason Patric and Ray Liotta are outstanding performances.
"' . . . the film 's considered approach to its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . '",1,subjective,'。。。对于Agitprop而言，这部电影所考虑的方法对其主题的方法太平静和周到，其特征的薄度使其成为直率的戏剧性。',"'.EssenceEssenceFor Agitprop, the method of considering this film is too calm and thoughtful for its theme, and the thinness of its characteristics makes it a straightforward drama.'"
now the assassin and the cop must join forces - so sue can avenge her sister 's death and hong can prove her innocence in a spectacular confrontation at chow nunn 's headquarters . . .,0,objective,现在，刺客和警察必须联手 - 苏可以报仇姐姐的去世，洪可以证明她的纯真在乔·努恩（Chow Nunn）的总部发生壮观的对抗中。。。,"Now, the assassin and police must join forces to the death of her sister's revenge, and Hong can prove that her innocence has a spectacular confrontation at Chow Nunn's headquarters.EssenceEssence"
it 's a bad action movie because there 's no rooting interest and the spectacle is grotesque and boring .,1,subjective,这是一部不好的动作电影，因为没有生根的兴趣，而奇观是怪异和无聊的。,"This is a bad action movie, because there is no interest in rooting, and the spectacle is weird and boring."
"with only a high school diploma , thomas became a leading cardiac pioneer and educator of two generations of the united states ' premiere heart surgeons .",0,objective,托马斯只有高中文凭，成为美国两代人心脏外科医生的主要心脏先驱和教育家。,Thomas has only a high Chinese diploma and becomes the main pioneer and educator of the two generations of cardiac surgeons in the United States.
"a baffling subplot involving smuggling drugs inside danish cows falls flat , and if you 're going to alter the bard 's ending , you 'd better have a good alternative .",1,subjective,一个令人困惑的子图涉及丹麦奶牛内的走私毒品，如果您要改变吟游诗人的结局，那么您最好有一个很好的选择。,"A confusing sub -map involves smuggling drugs in Danish cows. If you want to change the ending of the blooming poet, then you better have a good choice."
"this charming , thought-provoking new york fest of life and love has its rewards .",1,subjective,这个迷人，发人深省的纽约生活和爱情节具有回报。,"This fascinating, full -provoking New York Life and Love Festival has a return."
"but someone has been watching , and they 've had enough . . .",0,objective,但是有人一直在看，他们已经受够了。。。,"But some people have been watching, they have enough.EssenceEssence"
"[ i ] t 's certainly laudable that the movie deals with hot-button issues in a comedic context , but barbershop is n't as funny as it should be .",1,subjective,[i] t'肯定值得称赞的是，这部电影在喜剧范围内处理了热门屁股问题，但理发店并不那么有趣。,"[i] T'ida is worthy of praise that the film has dealt with the problem of popular ass within the scope of comedy, but the barber shop is not so interesting."
harmless entertainment for kids and just smart enough to appeal to parents .,1,subjective,对孩子的无害娱乐，足够聪明，可以吸引父母。,The harmless entertainment for children is smart enough to attract parents.
"it is life affirming and heartbreaking , sweet without the decay factor , funny and sad .",1,subjective,这是一种肯定和令人心碎的生活，甜蜜而没有衰减因素，有趣而悲伤。,"This is a kind of affirmative and heartbroken life, sweet but not attenuated, interesting and sad."
ranks among the best films ever made about the acting profession .,1,subjective,列为有史以来表演界最好的电影之一。,It is listed as one of the best movies in the performance industry.
"in 1999 , after one of their husbands became ill with leukemia , the women came up with a more commercial concept : discreet photos of these bare wi lasses .",0,objective,1999年，在他们的一位丈夫因白血病生病之后，这些妇女提出了一个更商业的概念：这些裸露的wi裤子的谨慎照片。,"In 1999, after one of their husbands became ill because of leukemia, these women proposed a more commercial concept: cautious photos of these naked Wi pants."
"watching this film , one is left with the inescapable conclusion that hitchens ' obsession with kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power .",1,subjective,观看这部电影，一个不可避免的结论是，希钦斯对基辛格的痴迷在底部是一个精致的花孩子渴望清除人类力量的牙齿和爪子的愿望。,"Watching this movie, an inevitable conclusion is that Herbins' obsession with Kissinger is a delicate flower child's desire to remove the teeth and claws of human power."
"you emerge dazed , confused as to whether you 've seen pornography or documentary .",1,subjective,您昏昏欲睡，对您看过色情或纪录片感到困惑。,You are drowsy and are confused about your porn or documentary.
"tim , who had scoffed at nick 's idea and passed on an opportunity to get in on the deal , can only watch as nick 's fortune -- and tim 's own envy -- grow to equally outrageous proportions .",0,objective,蒂姆（Tim）嘲笑了尼克（Nick）的想法，并借此机会达成了交易，只能看着尼克（Nick）的财富和蒂姆（Tim）自己的嫉妒 - 成长为同样令人发指的比例。,Tim mocked Nick's idea and took this opportunity to reach a transaction. You can only watch Nick's wealth and Tim's own jealousyEssence
the movie 's accumulated force still feels like an ugly knot tightening in your stomach . but is that knot from dramatic tension or a symptom of artistic malnutrition ?,1,subjective,这部电影的积累力仍然感觉像是一个丑陋的结在您的胃中紧绷。但是，这是来自戏剧性张力还是艺术营养不良的症状？,The accumulation of this film still feels like an ugly knot in your stomach.But is this from dramatic tension or the symptoms of artistic malnutrition?
"open-ended and composed of layer upon layer , talk to her is a cinephile 's feast , an invitation to countless interpretations .",1,subjective,开放式，由一层层组成，与她交谈是一场电影的盛宴，是对无数解释的邀请。,"Open style, consisting of a layer, talking to her is a feast of a movie, an invitation to countless explanations."
"charlie decides it 's time to take action to recover his lost love : he secretly befriends her new boyfriend and attempts to sabotage their relationship by introducing temptation , mistrust - and jennifer . . .",0,objective,查理（Charlie）决定采取行动恢复失去的爱的时间：他秘密地结识了她的新男友，并试图通过引入诱惑，不信任 - 和詹妮弗（Jennifer）来破坏他们的关系。。。,"Charlie decided to take the time to restore the loss of love: he secretly met her new boyfriend, and tried to destroy their relationship by introducing the temptation -and Jennifer.EssenceEssence"
"the movie is amateurish , but it 's a minor treat .",1,subjective,这部电影是业余的，但这是一个小的享受。,"This movie is amateur, but this is a small enjoyment."
"as he struggles for his humanity , he fights his oppressors and is quickly sent to `` the shu `` where his unbridled rage catapults him to the victor 's circle .",0,objective,当他为自己的人性奋斗时，他与压迫者作战，并很快被送往``shu````````````他的狂暴愤怒在那儿把他弹到了胜利者的圈子上。,"When he struggled for his human nature, he fought with the oppressor, and was quickly sent to `` shu`````````````` His furious anger, bounced him to the victor's circlesuperior."
"insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the performances of pacino , williams , and swank keep the viewer wide-awake all the way through .",1,subjective,失眠症在结论中屈服于公式化的爆炸，射击场景时失去了积分。但是，帕西诺，威廉姆斯和斯旺克的表演使观众一直醒来。,"Insomnia succumbed to the formula of the formula in the conclusion, and lost points when shooting scenes.However, the performances of Pasino, Williams and Swanker kept waking up the audience."
"his two buddies , sean and tim never have trouble in that department , and they set out to help in their own way .",0,objective,他的两个伙伴肖恩（Sean）和蒂姆（Tim）在那个部门没有遇到麻烦，他们着手以自己的方式提供帮助。,"His two partners, Sean and Tim, did not encounter trouble in the department, and they started to help in their own way."
"rebuffed in love and uncertain of life , simon is the story of a young englishman 's physical and spiritual journey during algeria 's battle for independence from france .",0,objective,西蒙（Simon）遭到爱情和不确定的生活，是一个年轻英国人在阿尔及利亚（Algeria）争取远离法国独立之战期间的身体和精神之旅的故事。,Simon (Simon) was loved and uncertain life is the story of a young British who fought for the body and spiritual journey of the body and spiritual journey during the battle of Algeria.
"the pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by spike jonze .",1,subjective,编剧过程的痛苦，孤独和不安全感是在Charlie Kaufman和他的双胞胎兄弟Donald和Spike Jonze执导的这一自嘲，咬人和机智的特色中生动而痛苦的生活。,"The pain of the screenwriter, the sense of loneliness and insecurity is the self -deprecating life directed by the Charlie Kaufman and his twin brothers Donald and Spike Jonze, and the bite and witness vivid and painful life."
the boy gets a shock when he comes to know that the job involves spying sharad 's wife .,0,objective,当男孩知道工作涉及监视莎拉德的妻子时，他感到震惊。,He was shocked when the boy knew that his work involved his wife in Sarad.
the brittle containment of the surface is no match for the volatile eruptions from the unspoken interior - a harrowing and erotic underworld of need and confession that permits the release of all that has been silenced .,0,objective,表面的脆弱遏制与未知内部的挥发性爆发是不匹配的，这是一种令人痛苦的色情和色情的深层，允许释放所有已被沉默的释放。,"The fragility of the surface is not matched with the unknown internal volatile explosion. This is a painful pornographic and porn deep, allowing all the release of all that has been silent."
451 tries to help kyle adjust to this unfamiliar and violent world but kyle is a man destined to fight his own battles .,0,objective,451试图帮助凯尔适应这个陌生和暴力的世界，但凯尔（Kyle）是一个注定要战斗的人。,"451 Try to help Kyle adapt to this strange and violent world, but Kyle is a destined person to fight."
"this is a children 's film in the truest sense . it 's packed with adventure and a worthwhile environmental message , so it 's great for the kids . parents , on the other hand , will be ahead of the plot at all times , and there is n't enough clever innuendo to fil",1,subjective,从最真实的意义上讲，这是一部儿童电影。它充满了冒险和有价值的环境信息，这对孩子们来说很棒。另一方面，父母将始终领先于情节，而且没有足够的聪明的影射,"In the most authentic sense, this is a children's movie.It is full of adventure and valuable environmental information, which is great for children.On the other hand, parents will always lead the plot, and there is no smart film"
"nayomi and lisa walk in , and pick up the gun that mitchell just dropped off and leave .",0,objective,Nayomi和Lisa走进去，拿起米切尔刚刚下车离开的枪。,Nayomi and Lisa walked in and picked up the gun just got off the car.
"it all plays out . . . like a high-end john hughes comedy , a kind of elder bueller 's time out .",1,subjective,一切都在播放。。。就像一部高端的约翰·休斯喜剧，这是Bueller长老的超时。,"Everything is playing.EssenceEssenceJust like a high -end John Hughes comedy, this is the timeout of the elder BUELLER."
"to cure their boredom , they decide to ( inspired after watching the movie , `` the sure thing `` ) go on various road trips looking for love .",0,objective,为了治愈他们的无聊，他们决定（在看电影后启发``肯定的事情``````````''''）在各种旅行中寻找爱情。,"In order to cure their boredom, they decided (inspired by watching a movie, `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` ``, they were looking for love in various travels."
"chilling but uncommercial look into the mind of jeffrey dahmer , serial killer .",1,subjective,令人毛骨悚然但不商业的探讨了连环杀手的杰弗里·达默（Jeffrey Dahmer）的思想。,The creepy but not commercial discussion of the thoughts of the serial killer Jeffrey Dahmer.
blake falls in love with melinda but the master compels blake to marry ariel against his will to keep him away from melinda his kept woman .,0,objective,布雷克（Blake）爱上了梅琳达（Melinda），但大师迫使布莱克（Blake）嫁给阿里埃尔（Ariel）违背他的意愿，使他远离梅琳达（Melinda）的妇女。,"Blake fell in love with Melinda, but the master forced Blake to marry Ariel's wishes and keep him away from Melinda's women."
. . . manages to fall closer in quality to silence than to the abysmal hannibal .,1,subjective,。。。设法在质量上靠近寂静而不是糟糕的汉尼拔。,EssenceEssenceEssenceTry to closely close to silence rather than bad Hannibal.
the filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they wo n't much care about .,1,subjective,电影制片人需要更多地强调讲故事，而不再是迷人的机器，这将观众陷入他们不太在意的未来。,"Movie producers need to emphasize storytelling more, and no longer a charming machine, which puts the audience into the future they don't care about."
"when the three precogs , who only work together , floating connected in a tank of fluid , have a vision , the names of the victim and the perpetrator as well as video imagery of the crime and the exact time it will happen , are given out to the special cops who then try to prevent the crime from happening .",0,objective,当只有一起工作，浮动在液体坦克中的三个预盖案具有远见，受害者的名字和肇事者的名字以及犯罪的视频图像以及它将发生的确切时间然后，特殊的警察试图防止犯罪发生。,"When there is only one work, the three pre -stamping cases floating in the liquid tank have vision. The name of the victim and the name of the perpetrator and the video image of the crime and the exact time it will occur."
"marly temple is living her father 's dream of running a motel , only it has become her nightmare .",0,objective,玛莉·坦普（Marly Temple）实现了她父亲经营一家汽车旅馆的梦想，只是它已经成为她的噩梦。,"Marly Temple has realized her father's dream of running a motel, but it has become her nightmare."
"in the end , they confront an unparalleled horror , with the fate of the world in the balance .",0,objective,最后，他们面对无与伦比的恐怖，世界的命运处于平衡状态。,"Finally, in the face of unparalleled horror, the fate of the world is in a balanced state."
"thomas , the studious and responsible brother , creates a better life for himself through education and hard , honest work .",0,objective,托马斯（Thomas）是一个勤奋和负责任的兄弟，通过教育和艰苦而诚实的工作为自己创造了更好的生活。,Thomas is a diligent and responsible brother who has created a better life for himself through education and hardships.
"director duncan roy impressively presents aka through three simultaneous frames rather than one , offering the audience a deeper and more complex perspective through which to view dean 's engrossing story .",0,objective,导演邓肯·罗伊（Duncan Roy）令人印象深刻地通过三个同时的框架而不是一个框架提出了AKA，这为观众提供了更深入，更复杂的视角，可以通过这些视角来观看迪恩（Dean）令人着迷的故事。,"Diren Duncan Roy is impressive to propose AKA through three simultaneous frameworks instead of a framework, which provides a deeper and more complicated perspective for the audience. You can watch Dien from these perspectives (Dean) Fascinating story."
the film explores the cultural differences between a north american mother and a mexican father in the face of death .,0,objective,这部电影探讨了面对死亡的北美母亲和墨西哥父亲之间的文化差异。,The film explores the cultural differences between the dead North American mothers and Mexican father.
hands down the year 's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,1,subjective,放下一年最令人发人深省的电影。但是它为其复杂的智力游戏技巧付出了代价。,Put down the most thought -provoking movie for a year.But it pays for its complex intellectual game skills.
"his plans go awry , however , when his older brother , keith , returns from prison .",0,objective,然而，当他的哥哥基思从监狱返回时，他的计划出了问题。,"However, when his brother Keith returned from prison, his plan had a problem."
`` a sound of thunder `` is about a game hunter ( burns ) who goes on a time-traveling safari owned and operated by kingsley 's character to hunt dinosaurs in the prehistoric era .,0,objective,``雷声的声音''是关于一个猎人（伯恩斯）的人，他在史前时代，由金斯利（Kingsley）的角色拥有和操作，狩猎恐龙。,"`` The sound of thunder ""'' is about a hunter (Bernus). In prehistoric, he was owned and operated by the role of KingSley, hunting dinosaur."
"now faced with the discovery of a bloodied body , a flaming liquor store just off native land that sells millions of cans of beer a year to the native population , and his brother 's ongoing self-destruction , rudy goes on a quest to avenge himself , his family , and his culture and to seek justice .",0,objective,现在面对一个流血的尸体，这是一家燃烧的酒类商店，就在本地土地上，每年向本地人口出售数百万罐啤酒，而他的兄弟的持续自我毁灭，鲁迪（Rudy）继续寻求报仇自己，他的家人和他的文化并寻求正义。,"Facing a bleeding corpse now, this is a burning wine shop. On the local land, millions of cans of beer are sold to the local population each year.Revenge himself, his family and his culture also seek justice."
"in its ragged , cheap and unassuming way , the movie works .",1,subjective,这部电影以破烂，便宜和谦逊的方式工作。,"This film works in a rotten, cheap and humble way."
"it irritates and saddens me that martin lawrence 's latest vehicle can explode obnoxiously into 2 , 500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere .",1,subjective,这让我感到恼火，让我感到不安，马丁·劳伦斯（Martin Lawrence）的最新车辆可以令人讨厌地爆炸到2、500个屏幕中，而Bubba Ho-Tep的某些东西显然很明显，最终可能会在某个地方的架子上陷入困境。,"This annoyed me and disturbed me. Martin Lawrence's latest vehicle can be annoying to 2 or 500 screens, and something of BUBBA HO-TEP is obvious.It will be in trouble on the shelf somewhere."
it has the requisite faux-urban vibe and hotter-two-years-ago rap and r & b names and references .,1,subjective,它具有必要的人造城市氛围和热烈的两年 - 年龄和R＆B名称和参考文献。,It has the necessary artificial urban atmosphere and warm two years -age and R & B name and reference.
"the tonal shifts are jolting , and though wen 's messages are profound and thoughtfully delivered , more thorough transitions would have made the film more cohesive .",1,subjective,音调的转变令人震惊，尽管Wen的信息是深刻的，并且经过深思熟虑，但更彻底的过渡将使电影更具凝聚力。,"The transformation of the tone is shocking. Although the information of the wen is profound and after careful consideration, the more thorough transition will make the movie more cohesive."
she bets ( against all logic ) to be able to build a new palace for caesar within three months .,0,objective,她押注（反对所有逻辑），能够在三个月内为凯撒建造新的宫殿。,She bets (against all logic) and can build a new palace for Caesar within three months.
"yet , while all this is going on , sauron 's troops mass toward the city of gondor , for the war of the ring is about to begin .",0,objective,然而，尽管这一切都在进行，但索伦（Sauron）的部队向贡多尔市（Gondor）市批量，因为戒指的战争即将开始。,"However, although all this is ongoing, Sauron's troops are in batches towards Gondor, because the war of the ring is about to begin."
"the movie straddles the fence between escapism and social commentary , and on both sides it falls short .",1,subjective,这部电影跨越了逃避现实和社会评论之间的围栏，双方都落后了。,"The film span the fence between the escape of reality and social reviews, and both sides are behind."
no amount of good acting is enough to save oleander 's uninspired story .,1,subjective,没有足够的表演足以挽救leander的无灵感故事。,There is no enough performance to save Leander's inspirational story.
"a superfluous sequel . . . plagued by that old familiar feeling of 'let 's get this thing over with ' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find .",1,subjective,多余的续集。。。受到那种古老的熟悉的感觉“让's结束”的感觉：每个人都在指定的时间和地点出现，但是很难找到可见的热情。,"Surgery sequel.EssenceEssenceThe feeling of ""let 's end"" by the ancient familiar feeling: everyone appears at the specified time and place, but it is difficult to find visible enthusiasm."
one whom he could never love and one whom he could never stop loving . . .,0,objective,一个他永远无法爱的人，一个他永远无法停止爱的人。。。,"A person he can never love, a person he can never stop love.EssenceEssence"
"why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ?",1,subjective,为什么要坐在一部不断提及旧电影的狂欢，想犯罪喜剧片，而当您可以租那些电影时，更不用说寻找一个受人尊敬的新电影了？,"Why do you sit in a carnival that constantly refer to old movies and want to crime comedy, and when you can rent those movies, let alone find a newly respected movie?"
little do they know that these pirates are cursed .,0,objective,他们几乎不知道这些海盗是被诅咒的。,They hardly know that these pirates were cursed.
"when johnny and lena are stumped , they turn to wayne . . . but",0,objective,当约翰尼（Johnny）和莉娜（Lena）被困时，他们转向韦恩。。。但,"When Johnny and Lena were trapped, they turned to Wayne.EssenceEssencebut"
"a tough go , but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's often-mined and despairing milieu .",1,subjective,这是一个艰难的选择，但利格（Leigh）的深度和严格性，以及他在鼓舞人心的成就刻画方面的技巧，这些刻画的缺乏陈词滥调，这是他们缺乏炫耀性的令人印象深刻的，这是电影中经常被打结和绝望的环境的显着程度。,"This is a difficult choice, but the depth and strictness of Leigh, and his skills in inspiring people's achievements, these portrayal lack of clichés, which is impressive in their lack of showing off.This is a significant degree of environment that is often knotted and desperate in movies."
"it looks closely , insightfully at fragile , complex relationships .",1,subjective,它仔细观察脆弱，复杂的关系。,It carefully observes fragile and complex relationships.
tabloid journalist annika bengtzon is writing about a murder in the port of stockholm and she suspects that the yugoslav mafia is involved .,0,objective,小报记者安妮卡·班顿（Annika Bengtzon）在斯德哥尔摩港（Port of Stockholm）撰写谋杀案，她怀疑南斯拉夫黑手党参与其中。,"Xiao Dao reporter Annika Bengtzon wrote a murder in Port of Stockholm, and she suspected that the Yugoslavia black party participated in it."
`` dreamcatcher `` tells the story of four young friends who perform a heroic act - and are changed forever by the uncanny powers they gain in return .,0,objective,``DreamCatcher''讲述了四个表演英勇行为的年轻朋友的故事 - 并由他们获得的不可思议的能力永远改变。,`` Dreamcatcher '' tells the story of the four young friends who perform heroic behaviors -and the incredible ability they get will change forever.
his dog is missing and he suspects the people at work might be behind it .,0,objective,他的狗失踪了，他怀疑上班的人可能在后面。,"His dog disappeared, and he suspected that the people at work might be behind."
"an undercover narc dies , the investigation stalls , so the detroit p . d .",0,objective,卧底的纳尔克（Narc）死亡，调查失速，因此底特律p。d。,"The undercover NARC died and surveyed the st for the survey, so Detroit P.D."
"a simple , sometimes maddeningly slow film that has just enough charm and good acting to make it interesting , but is ultimately pulled under by the pacing and lack of creativity within .",1,subjective,一部简单的，有时令人疯狂的慢电影，具有足够的魅力和良好的表现，使它变得有趣，但最终由于节奏和缺乏创造力所吸引。,"A simple, sometimes crazy slow movie has enough charm and good performance, making it interesting, but eventually attracted by rhythm and lack of creative power."
"even if you 've seen `` stomp `` ( the stage show ) , you still have to see this !",1,subjective,即使您看过``踩踏''（舞台表演），您仍然必须看到这个！,"Even if you have watched `` Stepping on '(stage performance), you must still see this!"
they swore to have their unborn babies get married when they grew up .,0,objective,他们发誓要让未出生的婴儿长大后结婚。,They vowed to get the unborn babies to get married when they grew up.
"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance .",1,subjective,女性友谊的动态动态是这部不那么紧张，低调的电影的主题，它是如此的野外电影，以至于它的节奏和共鸣似乎很肯定。,"The dynamic dynamics of women's friendship is the theme of this less tension, low -key movies. It is such a wild movie, so that its rhythm and resonance seem to be sure."
"the ring is worth a look , if you do n't demand much more than a few cheap thrills from your halloween entertainment .",1,subjective,如果您不需要的话，那戒指就值得一看，如果您的需求不超过您的万圣节娱乐活动。,"If you don't need it, then the ring is worth seeing, if your needs do not exceed your Halloween Entertainment activities."
"by providing a dynamic expression of the struggles and celebrations of the expatriate lifestyle , leela has the potential to be a crossover film - popular among expatriate south asians and mainstream english speaking audiences the world over .",0,objective,通过提供对外籍人士生活方式的斗争和庆祝活动的动态表达，Leela有可能成为一部跨界电影 - 在世界各地的南亚人和主流英语讲话中流行。,"By providing the dynamic expression of the lifestyle of the lifestyle and celebration of foreign people, Leela may become a cross -border movie -popular in South Asian and mainstream English speeches around the world."
"after all , she is the woman of his dreams .",0,objective,毕竟，她是他梦dream以求的女人。,"After all, she is a woman he dreams of Dream for asking."
"depressive , slow , darkly funny , unyielding in its formal rigor , and unsettlingly beautiful .",1,subjective,抑郁，慢，黑暗，有趣，正式的严谨性，不安的美丽。,"Depression, slow, dark, interesting, formal rigor, uneasy beauty."
"it 's a talking head documentary , but a great one .",1,subjective,这是一部会说话的纪录片，但很棒。,"This is a documentary that can talk, but it is great."
"in 1975 , as the vietnam war was ending , thousands of orphans and amerasian children were brought to the united states as part of `` operation babylift . ``",0,objective,1975年，随着越南战争的结束，成千上万的孤​​儿和美国儿童被带到美国，这是``Babylift行动''的一部分。````,"In 1975, with the end of the Vietnam War, thousands of lone children and American children were taken to the United States, which was part of the `` BabyLift Action ''.`` ``"
`` brown sugar `` admirably aspires to be more than another `` best man `` clone by weaving a theme throughout this funny film .,1,subjective,``红糖''``令人钦佩地渴望成为另一个伙伴``克隆人都在这部有趣的电影中编织一个主题。,`` Brown sugar '' '`` I admire to be another partner. The clone people woven a theme in this interesting movie.
nothing can detract from the affection of that moral favorite : friends will be friends through thick and thin .,1,subjective,没有什么能削弱这种道德最爱的感情：朋友会通过厚而瘦弱的朋友成为朋友。,Nothing can weaken this moral favorite feelings: friends will become friends through thick and thin friends.
"incredibly , dionysus ' unarmed women defeat pentheus ' formidable royal army .",0,objective,令人难以置信的是，狄俄尼索斯（Dionysus）的无武装妇女击败了宾夕法斯（Pentheus）强大的皇家军队。,"Unbelievable, Dionysus's non -armed women defeated Pentheus's powerful royal army."
