text,label,label_text,translation,back_translation
"the problem with the bread , my sweet is that it 's far too sentimental .",0,negative,"Masalah dengan roti, sayangku adalah ia terlalu sentimental.","The problem with bread, my dear, is that it's too sentimental."
combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .,1,positive,Menggabungkan realisme sosial yang lucu dengan fantasi kocak tentang penebusan dan pemulihan.,Combining humorous social realism with quirky fantasies about redemption and recovery.
"loud , chaotic and largely unfunny .",0,negative,"Bising, kacau dan kebanyakannya tidak lucu.","Noisy, disruptive, and mostly not funny."
"the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort .",0,negative,"Watak utama hanya dinamakan suami, isteri, dan penculik, menekankan sifat generik yang mengecewakan dalam usaha keseluruhannya.","The main characters are simply named husband, wife, and kidnapper, emphasizing generic qualities that are disappointing in their overall effort."
a movie to forget,0,negative,filem untuk dilupakan,movie to be forgotten
rife with nutty cliches and far too much dialogue .,0,negative,Penuh dengan stereotaip gila dan terlalu banyak dialog.,Full of crazy stereotypes and too much dialogue.
"starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter .",0,negative,"Bermula dengan janji yang besar, memperkenalkan premis yang menarik dan memikat, hanya untuk jatuh mangsa kepada sekumpulan klise penulisan skrin yang membuatnya tenggelam lebih cepat daripada kapal kargo bocor.","Starting with big promises, introducing interesting and captivating premises, only to fall prey to a bunch of clichés in screenwriting that make it sink faster than a leaking cargo ship."
a raunchy and frequently hilarious follow-up to the gifted korean american stand-up 's i 'm the one that i want .,1,positive,lanjutan yang cabul dan sering lucu untuk penampilan komedi Korea Amerika yang berbakat 'saya adalah orang yang saya inginkan'.,an edgy and often humorous follow-up to the talented Korean-American comedy show 'I Am What I Want'.
"a completely spooky piece of business that gets under your skin and , some plot blips aside , stays there for the duration .",1,positive,"satu karya yang benar-benar menakutkan yang masuk di bawah kulit anda dan, beberapa kesalahan plot terlepas, kekal di sana sepanjang masa.","a truly terrifying work that gets under your skin and, despite some plot flaws, stays there forever."
an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike .,0,negative,Filem yang berkesenian tetapi memilukan yang membuatkan satu gunung melodramatik daripada satu hal kecil yang hilang iaitu basikal.,An artistic yet heartbreaking film that turns a small missing bicycle into a melodramatic mountain.
"the movie ends with outtakes in which most of the characters forget their lines and just utter ` uhhh , ' which is better than most of the writing in the movie .",0,negative,"filem itu berakhir dengan adegan gagal di mana kebanyakan watak lupa dialog mereka dan hanya mengucapkan 'uhhh,' yang lebih baik daripada kebanyakan dialog dalam filem tersebut.","The movie ends with a failed scene where most characters forget their lines and only say 'uhhh,' which is better than most of the dialogues in the film."
"if that does n't clue you in that something 's horribly wrong , nothing will .",0,negative,"Jika itu tidak memberikan petunjuk kepada anda bahawa sesuatu yang sangat salah, maka tidak ada yang akan.","If that doesn't give you a hint that something is very wrong, then nothing will."
this loud and thoroughly obnoxious comedy about a pair of squabbling working-class spouses is a deeply unpleasant experience .,0,negative,Komedi yang bising dan sangat menjengkelkan mengenai sepasang suami isteri kelas pekerja yang bergaduh ini adalah pengalaman yang sangat tidak menyenangkan.,The loud and very irritating comedy about a working-class couple fighting is a very unpleasant experience.
it 's not an easy one to review .,0,negative,Ini bukan satu yang mudah untuk dikaji.,This is not something easy to study.
"ultimately , in the history of the academy , people may be wondering what all that jazz was about `` chicago '' in 2002 .",0,negative,"Pada akhirnya, dalam sejarah akademi, orang mungkin bertanya-tanya apa sebenarnya maksud dari semua itu di filem ""Chicago"" pada tahun 2002.","In the end, in academic history, one might wonder what is the actual meaning behind all of that in the movie ""Chicago"" in 2002."
the film has a terrific look and salma hayek has a feel for the character at all stages of her life .,1,positive,Filem itu mempunyai penampilan yang hebat dan Salma Hayek memahami watak tersebut pada setiap peringkat kehidupannya.,The film has great performances and Salma Hayek understands the character at every stage of her life.
"what makes barbershop so likable , with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies .",1,positive,"Apa yang membuat kedai gunting rambut begitu disenangi, walaupun dengan kecacatannya, ialah tiada unsur desakan dan bunyi decibel yang tinggi seperti kebanyakan filem komedi kontemporari.","What makes the barber shop so popular, despite its shortcomings, is the absence of pressure and high decibel sounds like in most contemporary comedy films."
"this is for the most part a useless movie , even with a great director at the helm .",0,negative,"Filem ini pada kebanyakan merupakan filem yang tidak berguna, walaupun diarah oleh pengarah yang hebat.","This film is mostly a pointless film, even though directed by a great director."
-lrb- reaches -rrb- wholly believable and heart-wrenching depths of despair .,1,positive,Mencapai kedalaman putus asa yang benar-benar meyakinkan dan menyayat hati.,Reaching a truly convincing and heart-wrenching depth of despair.
"the film fearlessly gets under the skin of the people involved ... this makes it not only a detailed historical document , but an engaging and moving portrait of a subculture .",1,positive,"Filem ini dengan berani menyelami kehidupan individu yang terlibat ... ini menjadikannya bukan sahaja dokumen sejarah yang terperinci, tetapi juga potret budaya yang menarik dan menggerakkan.","This film boldly delves into the lives of the individuals involved... making it not just a detailed historical document, but also an engaging and moving cultural portrait."
"for a movie about the power of poetry and passion , there is precious little of either .",0,negative,"Untuk filem mengenai kuasa puisi dan gairah, terdapat sedikit sekali daripada kedua-duanya yang berharga.","For a movie about the power of poetry and passion, there is very little of both that are valuable."
"unfortunately , we 'd prefer a simple misfire .",0,negative,"Malangnya, kami lebih suka satu kesilapan yang mudah.","Unfortunately, we prefer an easy mistake."
... a true delight .,1,positive,... satu keseronokan yang sebenarnya.,... a real enjoyment.
an awful snooze .,0,negative,tidur yang teruk.,Sleep is terrible.
does n't really add up to much .,0,negative,Tidak benar-benar memberi makna yang banyak.,Does not really provide much meaning.
"an interesting psychological game of cat-and-mouse , three-dimensional characters and believable performances all add up to a satisfying crime drama .",1,positive,"Sebuah permainan psikologi kucing dan tikus yang menarik, watak-watak tiga dimensi dan lakonan yang meyakinkan semuanya menyumbang kepada drama jenayah yang memuaskan.","An intriguing psychological cat-and-mouse game, three-dimensional characters, and convincing performances all contribute to a satisfying crime drama."
"a new film from bill plympton , the animation master , is always welcome .",1,positive,"Filem baru daripada Bill Plympton, tuan animasi, sentiasa dialu-alukan.","The latest film from Bill Plympton, the master of animation, is always welcomed."
watching `` ending '' is too often like looking over the outdated clothes and plastic knickknacks at your neighbor 's garage sale .,0,negative,"Menonton ""kesudahannya"" terlalu sering terasa seperti melihat pakaian lama yang ketinggalan zaman dan barang hias plastik di jualan lama tetangga anda.","Watching ""the ending"" too often feels like seeing old-fashioned clothes that are out of date and plastic decorative items in your neighbor's old shop."
"cox offers plenty of glimpses at existing photos , but there are no movies of nijinsky , so instead the director treats us to an aimless hodgepodge .",0,negative,"Cox menawarkan banyak pandangan pada foto-foto yang ada, tetapi tidak ada filem tentang Nijinsky, jadi sebagai gantinya pengarah mempersembahkan campuran tanpa tujuan.","Cox offers many insights into the existing photos, but there is no film about Nijinsky, so instead the director presents a purposeless mix."
"its weighty themes are too grave for youngsters , but the story is too steeped in fairy tales and other childish things to appeal much to teenagers .",0,negative,"Petikan yang berat juga tidak sesuai untuk kanak-kanak, tetapi ceritanya terlalu dicemari dengan dongeng dan perkara kanak-kanak sehingga kurang menarik untuk remaja.","The excerpt is not suitable for children either, but the story is too contaminated with fairy tales and children's matters so it is less appealing for teenagers."
"nothing happens , and it happens to flat characters .",0,negative,"Tiada apa yang berlaku, dan ia berlaku kepada watak-watak yang datar.","Nothing happened, and it happened to flat characters."
leaves us wondering less about its ideas and more about its characterization of hitler and the contrived nature of its provocative conclusion .,0,negative,Meninggalkan kita bertanya kurang tentang gagasannya dan lebih tentang karakterisasi Hitler dan sifat berat sebelah kesimpulannya yang menjemukan.,Leaving us wondering less about his ideas and more about the characterization of Hitler and the biased nature of his nauseating conclusion.
"`` white oleander , '' the movie , is akin to a reader 's digest condensed version of the source material .",0,negative,"Filem ""White Oleander"" hampir sama dengan versi ringkas daripada bahan sumber yang asal.","The film ""White Oleander"" is almost similar to a condensed version of the original source material."
"high drama , disney-style - a wing and a prayer and a hunky has-been pursuing his castle in the sky .",1,positive,"Drama tinggi, gaya Disney - seorang lelaki mengejar impian besarnya dengan sayap dan doa, dipimpin oleh seorang lelaki tampan yang pernah popular.","High drama, Disney-style - a man chasing his big dream with wings and prayers, led by a handsome man who was once popular."
"schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that 's enough to sustain laughs ...",0,negative,"Schnieder melompat-lompat dengan pergelangan tangan lembut, mengenakan pakaian ketat dan seluar pinggang rendah, memusing-musingkan rambutnya di jari dan mengandaikan bahawa itu sudah mencukupi untuk menarik gelak tawa...","Schnieder jumps around with gentle wrist movements, wearing tight clothing and low-waisted pants, twirling her hair with her finger and assuming that it is enough to elicit laughter..."
a wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture .,1,positive,kajian watak yang sangat spekulatif yang menghiburkan bagi saya meskipun agak perlahan pada permulaannya dengan mengaitkan saya dalam gambaran itu.,"A highly speculative character study that entertained me, although it was a bit slow at the beginning by involving me in that depiction."
"it 's the kind of movie that , aside from robert altman , spike lee , the coen brothers and a few others , our moviemakers do n't make often enough .",1,positive,"Ini adalah jenis filem yang, selain daripada robert altman, spike lee, the coen brothers dan beberapa orang lain, pengarah filem kita tidak sering membuatnya.","This is the kind of film that, besides Robert Altman, Spike Lee, the Coen Brothers, and a few others, our filmmakers do not often make."
the action sequences are fun and reminiscent of combat scenes from the star wars series .,1,positive,Jujukan tindakan itu menyeronokkan dan mengingatkan pada adegan pertempuran dari siri Star Wars.,Referencing that action is exciting and reminiscent of the battle scenes from the Star Wars series.
"the work of an exhausted , desiccated talent who ca n't get out of his own way .",1,positive,kerja dari bakat yang letih dan kering yang tidak dapat keluar dari jalannya sendiri.,Work flows from weary and parched talents that cannot find their own way out.
the problem is that van wilder does little that is actually funny with the material .,0,negative,Masalahnya adalah van Wilder tidak melakukan banyak perkara yang sebenarnya lucu dengan bahan tersebut.,The problem is that van Wilder didn't do many things that are actually funny with the material.
no cliche escapes the perfervid treatment of gang warfare called ces wild .,0,negative,Tiada klise yang luput daripada rawatan perfervid peperangan geng yang dipanggil ces wild.,No cliche escapes from the intense treatment of the gang warfare known as ces wild.
comes off like a bad imitation of the bard .,0,negative,Terkesan seperti tiruan yang buruk dari penyair.,Feels like a bad imitation of a poet.
the sweetest thing leaves an awful sour taste .,0,negative,Benda yang paling manis meninggalkan rasa masam yang teruk.,The sweetest things leave the most bitter taste.
it 's a great american adventure and a wonderful film to bring to imax .,1,positive,Ini adalah pengembaraan hebat di Amerika dan filem yang hebat untuk dibawa ke Imax.,This is a great adventure in America and a great film to be taken to Imax.
resembles a soft porn brian de palma pastiche .,0,negative,Mengingatkan pada suatu tiruan filem lembut ala Brian De Palma.,Reminiscent of a soft film imitation ala Brian De Palma.
a uniquely sensual metaphorical dramatization of sexual obsession that spends a bit too much time on its fairly ludicrous plot .,1,positive,sebuah dramatisasi metafora sensual yang unik mengenai obsesi seksual yang sedikit terlalu lama menceritakan plotnya yang agak konyol.,A unique dramatic metaphorical sensual portrayal of a slightly too lengthy sexual obsession that tells a rather silly plot.
the sentimental cliches mar an otherwise excellent film .,1,positive,Klise sentimental merosakkan filem yang sebaliknya sangat baik.,Sentimental cliches ruin what is otherwise very good in a film.
hollywood has taken quite a nosedive from alfred hitchcock 's imaginative flight to shyamalan 's self-important summer fluff .,0,negative,Hollywood telah mengalami penurunan besar dari penerbangan imaginatif alfred hitchcock ke hiburan musim panas yang penting diri shyamalan.,Hollywood has experienced a significant decline from Alfred Hitchcock's imaginative flights to M. Night Shyamalan's important summer entertainment.
this is standard crime drama fare ... instantly forgettable and thoroughly dull .,0,negative,Ini adalah hidangan drama jenayah standard ... segera dilupakan dan sangat membosankan.,This is a standard crime drama dish... quickly forgettable and very boring.
eyre is on his way to becoming the american indian spike lee .,1,positive,Eyre sedang dalam perjalanan untuk menjadi versi Spike Lee dalam kalangan orang Indian Amerika.,Eyre is on a journey to become the Spike Lee version among Native Americans.
"in questioning the election process , payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the iranian people already possess , with or without access to the ballot box .",1,positive,"Dalam mempertanyakan proses pilihan raya, payami menggambarkan secara grafik masalah-masalah dalam demokrasi yang baru berkembang, tetapi juga kekuatan dan rasa kebebasan yang sudah dimiliki oleh rakyat Iran, dengan atau tanpa akses kepada peti undi.","In questioning the election process, Payami graphically depicts the issues in the newly developing democracy, but also the strength and sense of freedom already possessed by the people of Iran, with or without access to the ballot box."
"there 's a scientific law to be discerned here that producers would be well to heed : mediocre movies start to drag as soon as the action speeds up ; when the explosions start , they fall to pieces .",0,negative,"Ada undang-undang saintifik yang perlu dikenal pasti di sini yang para pengeluar patut memperhatikan: filem yang sederhana mulai membosankan sebaik sahaja tindakan berlangsung; apabila letupan bermula, filem tersebut menjadi hancur.","There are scientific laws that need to be identified here that producers should take note of: average movies become boring as soon as the action starts; once the explosions begin, the movie falls apart."
"borstal boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy .",0,negative,"""borstal boy mewakili jenis pembikinan filem yang terburuk, yang berpura-pura berapi-api dan jujur tetapi sebenarnya sangat berhati-hati dan lembik.""","""Borstal Boy represents the worst type of film-making, which pretends to be fiery and honest but is actually very careful and soft."""
"so genial is the conceit , this is one of those rare pictures that you root for throughout , dearly hoping that the rich promise of the script will be realized on the screen .",1,positive,"Penuh dengan kreativiti adalah konsep ini, ini adalah salah satu gambar langka di mana anda memberikan sokongan sepanjang masa, dengan harapan yang amat mendalam bahawa janji kaya dalam skrip akan tercapai di dalam filem.","Full of creativity is this concept, this is one of the rare images where you provide unwavering support, with a deep hope that the promise rich in the script will be fulfilled in the film."
the only entertainment you 'll derive from this choppy and sloppy affair will be from unintentional giggles -- several of them .,0,negative,Satu-satunya hiburan yang anda akan dapat dari urusan yang berterusan dan tidak teratur ini adalah dari gelak tawa tidak sengaja - beberapa di antaranya.,The only entertainment you will get from this continual and erratic affair is from unintentional laughter - some of them.
the good girl is a film in which the talent is undeniable but the results are underwhelming .,0,negative,"Filem ""the good girl"" merupakan satu karya di mana bakatnya tidak dapat dinafikan tetapi keputusannya agak mengecewakan.","The movie ""the good girl"" is a work where her talent cannot be denied but the outcome is somewhat disappointing."
more of the same old garbage hollywood has been trying to pass off as acceptable teen entertainment for some time now .,0,negative,Lebih banyak daripada sampah lama yang Hollywood cuba luluskan sebagai hiburan remaja yang boleh diterima untuk beberapa masa sekarang.,More than just old junk that Hollywood is trying to pass off as acceptable teenage entertainment for quite some time now.
amazingly dopey .,1,positive,Sangat bodoh yang mengagumkan.,Incredibly amazing stupidity.
the christ allegory does n't work because there is no foundation for it,0,negative,Allegori Kristus tidak berfungsi kerana tidak ada landasan untuknya.,The allegory of Christ does not work because there is no foundation for it.
romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel wrong .,0,negative,romanek terus menambahkan hiasan - adegan fantasi yang seni - yang terasa salah.,Romanek continued to add decorations - fantasy scenes that felt wrong.
"combines improbable melodrama -lrb- gored bullfighters , comatose ballerinas -rrb- with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched .",1,positive,"Menggabungkan melodrama yang mustahil -lrb- penjudi matador, penari balet koma -rrb- dengan jagaan di tepi katil yang sedikit ganas dan pengakhiran sensasi, namun pada akhirnya, kita tidak dapat menafikan terharu.","Combining the impossible melodrama -lrb- gambling matador, comatose ballet dancer -rrb- with care on the slightly rough edge of the bed and a sensational ending, but in the end, we cannot deny being moved."
"you do n't need to be a hip-hop fan to appreciate scratch , and that 's the mark of a documentary that works .",1,positive,"Anda tidak perlu menjadi peminat hip-hop untuk menghargai scratch, dan itulah tanda sebuah dokumentari yang berjaya.","You don't have to be a hip-hop fan to appreciate scratching, and that's a sign of a successful documentary."
"i 'm not sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening , but it 's stupid .",0,negative,"Saya tidak pasti bahagian mana daripada capung yang lebih teruk: bahagian di mana tiada apa yang berlaku, atau bahagian di mana sesuatu berlaku, tetapi ia bodoh.","I am not sure which part of stagnation is worse for me: the part where nothing happens, or the part where something happens, but it is foolish."
"writer\/director david caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza .",1,positive,"Penulis/pengarah David Caesar menyajikan sentuhan tempatan dengan filem yang sangat menyeronokkan tentang zaman yang berubah, percampuran budaya, dan keseronokan sebuah pizza yang lazat.","Writer/director David Caesar presents a local touch with a highly enjoyable film about changing times, cultural mixes, and the delight of a delicious pizza."
"the journey to the secret 's eventual discovery is a separate adventure , and thrill enough .",1,positive,"Perjalanan menuju penemuan rahsia akhirnya adalah satu pengembaraan yang berasingan, dan cukup mendebarkan.",The journey towards discovering secrets ultimately is a solitary and thrilling adventure.
roman polanski directs the pianist like a surgeon mends a broken heart ; very meticulously but without any passion .,0,negative,Roman Polanski mengarahkan filem The Pianist seumpama seorang ahli bedah memperbaiki jantung yang rosak; dengan teliti tetapi tanpa sebarang gairah.,Roman Polanski directed the film The Pianist like a surgeon repairing a damaged heart; carefully but without any passion.
"it 's soulful and unslick , and that 's apparently just what -lrb- aniston -rrb- has always needed to grow into a movie career .",1,positive,"Ia penuh jiwa dan tidak dibuat-buat, dan itulah yang seolah-olah selalu diperlukan -lrb- aniston -rrb- untuk berkembang dalam kerjaya filem.","It is full of soul and not made-up, and that is what is seemingly always needed for -lrb- aniston -rrb- to thrive in a film career."
"like blended shades of lipstick , these components combine into one terrific story with lots of laughs .",1,positive,"Seperti warna lipstik yang digabungkan, komponen-komponen ini bergabung menjadi satu cerita menarik dengan banyak gelak ketawa.","Like lipstick colours mixed together, these components blend into one intriguing story with much laughter."
devos delivers a perfect performance that captures the innocence and budding demons within a wallflower .,1,positive,Devos memberikan persembahan yang sempurna yang menangkap kepolosan dan setan-setan yang sedang berkembang di dalam seorang wallflower.,Devos delivers a flawless performance that captures the innocence and demons growing within a wallflower.
has lost some of the dramatic conviction that underlies the best of comedies ...,0,negative,telah kehilangan sebahagian daripada keyakinan dramatik yang menyokong yang terbaik dalam komedi...,has lost some of the dramatic certainty that underpins the best in comedy...
"tells a fascinating , compelling story .",1,positive,menceritakan sebuah cerita yang menarik dan memikat.,tell an interesting and captivating story.
"like a comedian who starts off promisingly but then proceeds to flop , comedian runs out of steam after a half hour .",0,negative,"Seperti pelawak yang bermula dengan baik tetapi kemudian gagal, pelawak kehabisan tenaga selepas setengah jam.","Like a comedian who starts well but then fails, comedians run out of energy after half an hour."
"one of those films where the characters inhabit that special annex of hell where adults behave like kids , children behave like adults and everyone screams at the top of their lungs no matter what the situation .",0,negative,"Salah satu filem di mana watak-watak menghuni cawangan khas neraka di mana orang dewasa berkelakuan seperti kanak-kanak, kanak-kanak berkelakuan seperti orang dewasa, dan semua orang berteriak sekuat-kuatnya tidak kira situasinya.","One of the films in which characters inhabit a special branch of hell where adults behave like children, children behave like adults, and everyone screams as loud as they can regardless of the situation."
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .",0,negative,"Peminat-peminat Star Trek II: The Wrath of Khan akan merasakan satu perasaan déjà vu yang mengganggu, dan keagungan episod terbaik generasi seterusnya hilang.","Fans of Star Trek II: The Wrath of Khan will feel a disturbing sense of déjà vu, and the majesty of the best episode of the next generation is missing."
beautifully reclaiming the story of carmen and recreating it an in an african idiom .,1,positive,dengan indahnya mendaur ulang cerita carmen dan menciptakannya dalam idiom Afrika.,beautifully recycling Carmen's story and recasting it in an African idiom.
"the punch lines that miss , unfortunately , outnumber the hits by three-to-one .",0,negative,"Punch lines yang kurang berkesan, malangnya, melebihi cecahannya sebanyak tiga banding satu.",The less impactful punch lines unfortunately outnumber the effective ones by a ratio of three to one.
michel piccoli 's moving performance is this films reason for being .,1,positive,Persembahan bergerak yang dilakukan oleh Michel Piccoli adalah sebab filem ini wujud.,The moving performance by Michel Piccoli is the reason this film exists.
read my lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love .,1,positive,"""Read my lips perlu dilihat dan dihargai kerana kecerdasan dan keaslian luar biasanya serta variasi liriknya dalam permainan cinta.""","""Read my lips need to be seen and appreciated for its exceptional intelligence and authenticity, as well as the varied lyrics in the game of love."""
those seeking a definitive account of eisenstein 's life would do better elsewhere .,0,negative,Mereka yang mencari cerita yang pasti mengenai kehidupan Eisenstein akan lebih baik mencarinya di tempat lain.,Those looking for certain stories about Eisenstein's life would be better off searching elsewhere.
"yes , soar .",1,positive,"ya, meluncur.","yes, proceed."
"as banal as the telling may be -- and at times , all my loved ones more than flirts with kitsch -- the tale commands attention .",1,positive,"walaupun mungkin ceritanya dianggap biasa - dan kadang-kadang, semua orang yang saya sayangi lebih suka bermain-main dengan gaya yang lemah lembut - cerita itu menarik perhatian.","Although the story may be considered ordinary - and sometimes, all the people I love prefer to play in a gentle manner - the story captures attention."
"although frailty fits into a classic genre , in its script and execution it is a remarkably original work .",1,positive,"Walaupun kelemahan sesuai dengan genre klasik, dalam skrip dan pelaksanaannya ia adalah satu karya yang sangat asli.","Although it has weaknesses typical of the classical genre, in its script and execution, it is a work that is very original."
naipaul fans may be disappointed .,0,negative,Peminat-peminat Naipaul mungkin akan kecewa.,Naipaul fans may be disappointed.
attal pushes too hard to make this a comedy or serious drama .,0,negative,Attal terlalu tergesa-gesa dalam membuat ini sebagai komedi atau drama serius.,Attal too hasty in making this as a comedy or serious drama.
"poignant and moving , a walk to remember is an inspirational love story , capturing the innocence and idealism of that first encounter .",1,positive,"Menyentuh dan menggerakkan hati, A Walk to Remember adalah sebuah kisah cinta yang penuh inspirasi, menangkap ketulusan dan idealisme dari pertemuan pertama tersebut.","Touching and moving, A Walk to Remember is an inspiring love story that captures the sincerity and idealism of that first meeting."
"in any case , i would recommend big bad love only to winger fans who have missed her since 1995 's forget paris .",0,negative,"Bagi saya, saya hanya akan mengesyorkan Big Bad Love kepada peminat Winger yang telah merindui beliau sejak filem Forget Paris pada tahun 1995.","For me, I will only recommend Big Bad Love to fans of Winger who have missed her since the movie Forget Paris in 1995."
"... by the time it 's done with us , mira nair 's new movie has its audience giddy with the delight of discovery , of having been immersed in a foreign culture only to find that human nature is pretty much the same all over .",1,positive,"... pada masa yang sama filem baru mira nair selesai dengan kami, penontonnya teruja dengan kegembiraan penemuan, telah tenggelam dalam budaya asing hanya untuk mendapati bahawa sifat manusia sebenarnya hampir sama di mana-mana.","... at the same time, mira nair's new film is completed with us, the audience excited with the joy of discovery, have delved into a foreign culture only to find that human nature is actually nearly the same everywhere."
"if there 's a heaven for bad movies , deuces wild is on its way .",0,negative,"Jika terdapat syurga untuk filem-filem teruk, Deuces Wild sedang dalam perjalanan.","If there was a heaven for bad movies, Deuces Wild is on its way."
"a huge box-office hit in korea , shiri is a must for genre fans .",1,positive,"Shiri merupakan filem arahan Korea yang mendapat sambutan luar biasa di pawagam, ia adalah satu keharusan bagi peminat genre tersebut.","Shiri is a Korean film that has received tremendous acclaim in cinemas, it is a must-watch for fans of the genre."
"clint eastwood 's blood work is a lot like a well-made pb & j sandwich : familiar , fairly uneventful and boasting no real surprises -- but still quite tasty and inviting all the same .",1,positive,"""Blood Work"" oleh Clint Eastwood agak seperti sebiji sandwic jem kacang dan jeli yang baik: akrab, agak tidak berlaku apa-apa dan tidak mengejutkan - tetapi tetap enak dan menarik.","""Blood Work"" by Clint Eastwood is somewhat like a peanut butter and jelly sandwich: familiar, somewhat uneventful and not surprising - but still enjoyable and engaging."
the thing about guys like evans is this : you 're never quite sure where self-promotion ends and the truth begins .,0,negative,Persoalannya tentang orang seperti Evans ialah ini: anda tidak pernah pasti di mana penambahan diri berakhir dan kebenaran bermula.,The question about people like Evans is this: you never know where self-aggrandizement ends and truth begins.
i found myself growing more and more frustrated and detached as vincent became more and more abhorrent .,0,negative,Saya mendapati diri saya semakin frustrasi dan terasing ketika Vincent menjadi semakin menjijikkan.,I found myself becoming more frustrated and alienated as Vincent became more disgusting.
it 's like an all-star salute to disney 's cheesy commercialism .,0,negative,Ia seperti satu penghormatan bintang kepada komersialisme 'cheesy' Disney.,It's like a star tribute to Disney's 'cheesy' commercialism.
"like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they 're struggling to create .",0,negative,"Ibarat latihan improvisasi yang buruk, watak-watak yang ditulis secara sepintas lalu meleret dengan membosankan tentang kehidupan, cinta, dan seni yang mereka cuba ciptakan.","Like a poor improvisational exercise, the characters written hastily drag on boringly about life, love, and art that they try to create."
"though her fans will assuredly have their funny bones tickled , others will find their humor-seeking dollars best spent elsewhere .",0,negative,"Walaupun peminat-peminatnya pasti akan terhibur, orang lain mungkin akan mendapati wang mereka lebih baik dihabiskan di tempat lain untuk mencari hiburan.","While its fans are sure to be entertained, others may find that their money is better spent elsewhere in search of entertainment."
the first fatal attraction was vile enough .,0,negative,Tarikan yang pertama yang berakhir dengan kematian itu cukup menjijikkan.,The first attraction that ended in death was quite disgusting.
a sentimental but entirely irresistible portrait of three aging sisters .,1,positive,potret sentimental tetapi benar-benar mengasyikkan dari tiga orang kakak beradik yang semakin uzur.,A sentimental yet truly enjoyable portrait of three aging siblings.
"measured against practically any like-themed film other than its oscar-sweeping franchise predecessor the silence of the lambs , red dragon rates as an exceptional thriller .",1,positive,"Dalam perbandingan dengan hampir semua filem bertemakan serupa kecuali warisan francais yang merangkul anugerah Oscar iaitu The Silence of the Lambs, Red Dragon dianggap sebagai filem seram yang membangkitkan minat.","Compared to almost all similar themed films except for the French heritage that embraced the Oscar award, The Silence of the Lambs, Red Dragon is considered a horror movie that piques interest."
"and as with most late-night bull sessions , eventually the content is n't nearly as captivating as the rowdy participants think it is .",0,negative,"Dan seperti kebanyakan perbualan lembu larut malam, akhirnya kandungannya tidak begitu menarik seperti yang difikirkan oleh peserta yang riuh rendah itu.","And like most late-night cow conversations, in the end, the content was not as exciting as the noisy participants had thought."
... a quietly introspective portrait of the self-esteem of employment and the shame of losing a job ...,1,positive,... potret yang bersifat introspektif secara diam-diam tentang harga diri pekerjaan dan malu kerana kehilangan pekerjaan ...,... an introspective portrait silently reflecting on self-worth in work and the shame of losing one's job ...
garcia and the other actors help make the wobbly premise work .,1,positive,Garcia dan pelakon-pelakon lain membantu menjadikan premis yang goyah berjaya.,Garcia and other actors helped make the shaky premise successful.
it 's just plain lurid when it is n't downright silly .,0,negative,Ini hanya terlalu ngeri apabila ia tidak benar-benar bodoh.,It's just too scary when it's not really silly.
friday after next is the kind of film that could only be made by african-americans because of its broad racial insensitivity towards african-americans .,0,negative,Jumaat selepas ini adalah jenis filem yang hanya boleh dibuat oleh orang Afrika-Amerika kerana sensitiviti rasial yang meluas terhadap orang Afrika-Amerika.,Next Friday is the type of film that can only be made by African-American individuals due to the widespread racial sensitivity towards African Americans.
it is also beautifully acted .,1,positive,Persembahannya juga dilakonkan dengan indah.,The performance is also carried out beautifully.
this dubious product of a college-spawned -lrb- colgate u. -rrb- comedy ensemble known as broken lizard plays like a mix of cheech and chong and chips .,0,negative,produk yang meragukan ini dari satu kumpulan komedi yang dihasilkan oleh kolej -lrb- colgate u. -rrb- yang dikenali sebagai broken lizard bermain seperti gabungan antara cheech dan chong dan chips.,"This questionable product is from a comedy group produced by college (Colgate U.) known as Broken Lizard, playing like a combination of Cheech and Chong and CHiPs."
"all three actresses are simply dazzling , particularly balk , who 's finally been given a part worthy of her considerable talents .",1,positive,"Ketiga-tiga pelakon itu sungguh memukau, terutamanya Balk, yang akhirnya diberi watak yang sepadan dengan bakatnya yang besar.","All three actors were truly captivating, especially Balk, who was finally given a role that matched his great talent."
